API WELL NUMBER,CV_TWPNM,CONAME,Company Phone,WELL NAME,WELL NUMBER,PRODUCING FORMATION,COMPLETED DATE,SECTION,LOT,WELL LATITUDE,WELL LONGITUDE,TANK LATITUDE,TANK LONGITUDE,NUMBER OF STORAGE TANKS,MAXIMUM STORAGE CAPACITY,CNTY_APINO,Nearest_SWIW_API,Nearest_SWIW_km
34005202490000,LAKE,HISTORIC OWNER,6148885080,ANDERSON FC 1,1,,15382.0,3.0,,40.7180916997623,-82.1578694748206,,,,,5,34005617790000,12.84312181454568
34005202570000,LAKE,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,LEININGER (EASLEY)     3,3,BEREA SANDSTONE,16608.0,21.0,,40.6798762482017,-82.1708440246043,40.68004,-82.17024,2.0,200.0,5,34005617790000,17.181728770042024
34005202610000,LAKE,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,HENRY NICKLES     1,1,CLINTON GROUP,15591.0,15.0,,40.691514018992,-82.1620921114537,,,,,5,34005617790000,15.817696902452086
34005202680000,JACKSON,HISTORIC OWNER,6148885080,HALL LD 3,3,BEREA SANDSTONE,15027.0,22.0,,40.9382651476777,-82.1649649549349,,,,,5,34005611260000,11.747362089432011
34005202750000,LAKE,Eco Power Crypto LLC,832-954-9711,BENDER MYRTLE B (BENDER CHARLES E)     1-8050,1-8050,CLINTON SAND,16752.0,20.0,,40.6699029892364,-82.1963583607121,40.67097,-82.19534,1.0,100.0,5,34005617790000,18.652271232078224
34005202770000,MIFFLIN,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,HIETT RG 1-8032,1-8032,CLINTON SAND,16742.0,24.0,,40.7672028200858,-82.3547148213349,,,,,5,34005617790000,19.046950517924927
34005202830000,HANOVER,Brick Service and Sales Inc,+1 (330) 907-4612,TERRENCE E HALLETT,1,CLINTON SAND,16837.0,29.0,,40.5670012122728,-82.3001999889555,,,1.0,100.0,5,34083240720000,14.886244002521181
34005202870000,HANOVER,Brick Service and Sales Inc,+1 (330) 907-4612,ROBERT J KURTZ 1,1,CLINTON SAND,16873.0,29.0,,40.5673306984699,-82.3066417652633,,,1.0,100.0,5,34083240720000,14.965711375748736
34005202960000,MIFFLIN,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MATTHEWS-ECHELBERGER 1-8165,1-8165,CLINTON SAND,16922.0,13.0,,40.7708128391761,-82.3518649081897,,,,,5,34005617790000,18.672486815662737
34005203030000,HANOVER,HISTORIC OWNER,6148885080,GLASGO CC 1,1,CLINTON SAND,16996.0,28.0,,40.5673094820257,-82.2944761599044,,,,,5,34083240720000,14.898948160069196
34005203060000,MIFFLIN,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MUSKINGUM W C DIST     2-8209,2-8209,CLINTON GROUP,17016.0,23.0,,40.7690428737834,-82.364144441486,,,,,5,34005617790000,19.706422668330106
34005203150000,MIFFLIN,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,KLINE H L 1,1,CLINTON SAND,17063.0,13.0,,40.7749328743812,-82.3519148785625,,,,,5,34005617790000,18.510504967612075
34005203180000,JACKSON,HISTORIC OWNER,6148885080,GAST L.B. 1-8258,1-8258,SANDSTONE,,19.0,,40.9429922419666,-82.2172466661489,,,,,5,34005617790000,13.597325619015217
34005203220000,MIFFLIN,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MUSKINGUM WC DISTRICT     3,3,CLINTON SAND,17114.0,23.0,,40.7616128067105,-82.3629345380281,40.76165,-82.36285,1.0,30.0,5,34005617790000,19.928045839107703
34005203240000,MIFFLIN,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,EDWARDS-TWITCHELL     1-8298,1-8298,CLINTON GROUP,17170.0,13.0,,40.7726328759277,-82.3571846887467,40.77262,-82.35709,0.0,0.0,5,34005617790000,19.016011721064615
34005208900000,JACKSON,RALPH E SHORTS DRILLING,4198534442,HEFFELINGER,7,,19449.0,33.0,,40.912233749177,-82.1735718905057,40.91167,-82.17345,2.0,200.0,5,34005617790000,9.086350826334362
34005209000000,JACKSON,HISTORIC OWNER,6148885080,SARGENT HERBERT A 7,7,BEREA SANDSTONE,19513.0,15.0,,40.948153825963,-82.1580657098172,,,,,5,34005611260000,12.737911156788275
34005209150000,JACKSON,RALPH E SHORTS DRILLING,4198534442,STEELE 2,2,BEREA SANDSTONE,19460.0,22.0,,40.939464006075,-82.1647417071166,40.9395,-82.16414,1.0,100.0,5,34005611260000,11.874595905050622
34005209160000,JACKSON,RALPH E SHORTS DRILLING,4198534442,STEELE 3,3,BEREA SANDSTONE,19633.0,22.0,,40.940030771164,-82.1642538062912,40.93873,-82.16409,1.0,100.0,5,34005611260000,11.928796634709773
34005209180000,JACKSON,HOTTEL OIL & GAS LLC,3306211390,J. V. HEFFELFINGER & BEATRICE SWINEHART,8,BEREA SANDSTONE,19500.0,33.0,,40.910991545216,-82.173373851616,,,,,5,34005617790000,8.948587276206775
34005209230000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STATE OF OHIO 2,2,CLINTON SAND,19540.0,18.0,,40.5970193863022,-82.3250960063361,,,,,5,34083240720000,18.4437093301396
34005209250000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STATE OF OHIO 3,3,CLINTON SAND,19535.0,18.0,,40.6001094509342,-82.3251960058007,,,,,5,34083240720000,18.784133799490057
34005209260000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STEINMAN EDNA M 3,3,CLINTON SAND,19541.0,18.0,,40.5992194642679,-82.3293359096643,,,,,5,34083240720000,18.74615849390418
34005209290000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STEINMAN HUNTER     1,1,CLINTON SAND,19528.0,18.0,,40.6004095354108,-82.3354457679063,40.60054,-82.33534,1.0,30.0,5,34083240720000,18.975286569986515
34005209300000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STATE OF OHIO 4,4,CLINTON SAND,19554.0,18.0,,40.6057495671948,-82.3251560099488,,,,,5,34083240720000,19.402858052619305
34005209490000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STATE OF OHIO 5,5,CLINTON SAND,19582.0,18.0,,40.6066595357807,-82.3184561705243,40.60672,-82.31831,0.0,0.0,5,34083240720000,19.423360354546258
34005209500000,JACKSON,HISTORIC OWNER,6148885080,SMITH WM A & EVELYN C 3,3,BEREA SANDSTONE,19542.0,32.0,,40.9032060210244,-82.1868082302563,,,,,5,34005617790000,8.505812433574047
34005209540000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STATE OF OHIO 9,9,CLINTON SAND,19611.0,18.0,,40.6088596139732,-82.3228060684121,,,,,5,34083240720000,19.715202168251228
34005209570000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STATE OF OHIO 8,8,CLINTON SAND,19624.0,18.0,,40.6031894976981,-82.3229660599976,40.60344,-82.32308,0.0,0.0,5,34083240720000,19.09340380245256
34005209580000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STATE OF OHIO 11,11,CLINTON SAND,19589.0,18.0,,40.600599414503,-82.3190961478786,,,,,5,34083240720000,18.76222058463628
34005209680000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,COLE MARY A ET AL     1-9261,1,CLINTON SAND,19637.0,7.0,,40.6104297396582,-82.335375764388,,,,,5,34083240720000,20.06598939839359
34005209690000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,CRAIG CHAS H & COLE FLOYD E 1,1,CLINTON SAND,19640.0,18.0,,40.6093096598828,-82.3277259498644,,,,,5,34083240720000,19.828237942195354
34005209720000,JACKSON,RALPH E SHORTS DRILLING,4198534442,HEFFELINGER 9,9,BEREA SANDSTONE,19598.0,33.0,,40.9105237348959,-82.1734419049179,40.91059,-82.17332,2.0,200.0,5,34005617790000,8.899827326626301
34005209730000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,ROOKS ROBERT M 1,1,CLINTON SAND,19680.0,18.0,,40.6070370308545,-82.3352118877733,,,,,5,34083240720000,19.69328006488954
34005209740000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STATE OF OHIO     10-9243,10,CLINTON GROUP,19617.0,7.0,,40.6108796387338,-82.320496126287,,,,,5,34083240720000,19.910906112985078
34005209860000,HANOVER,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,COLE FLOYD E 1,1,CLINTON SAND,19676.0,18.0,,40.6070596384416,-82.3310558695017,,,,,5,34083240720000,19.629850561602236
34005209920000,JACKSON,HISTORIC OWNER,6148885080,HINES IRA W & ESTY C 1,1,BEREA SANDSTONE,19635.0,21.0,,40.9309178220458,-82.1680458422979,,,,,5,34005611260000,11.003694237672144
34005209950000,MIFFLIN,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,GOARD STANLEY E 2,2,CLINTON SAND,19666.0,12.0,,40.7948230456534,-82.3525247212652,,,,,5,34005617790000,17.903759817940283
34005203650000,MOHICAN,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,SHAFER M L 1,1,CLINTON SAND,17460.0,19.0,,40.764082426474,-82.219440372415,,,,,5,34005617790000,9.870515196241223
34005229650000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,ELTON L. COOK JR. # 11265,11265,CLINTON GROUP,26655.0,32.0,,40.7386822081551,-82.3016069783133,,,,,5,34005617790000,16.803156557896692
34005229670000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,ELTON L. COOK JR. # 11266,11266,CLINTON GROUP,26655.0,32.0,,40.7360421710057,-82.3057168156059,,,,,5,34005617790000,17.256962664799723
34005229680000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,HUBER CARL E     11269,11269,CLINTON GROUP,26672.0,9.0,,40.7896227387904,-82.2834874376774,,,1.0,30.0,5,34005617790000,12.552040736362446
34005229690000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,KAHL VICTOR E.     11302,11302,CLINTON GROUP,26662.0,10.0,,40.7907027185143,-82.2754977402148,40.79076,-82.2754,1.0,30.0,5,34005617790000,11.88630377069247
34005229700000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,DARYL F. STONER ETAL # 11353,11353,CLINTON GROUP,26683.0,35.0,,40.7383820118256,-82.2596285669524,,,,,5,34005617790000,14.244024861423274
34005229720000,SULLIVAN,KILLBUCK CREEK OIL CO LLC,3306010921,ANDY D. SCHLABACH # 1140,1140,CLINTON GROUP,26910.0,,7,41.0387049521369,-82.1770017101472,41.03942,-82.17873,0.0,0.0,5,34077202720000,18.028828750621166
34005229780000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,DONA J. STONER # 11490,11490,CLINTON GROUP,26872.0,27.0,,40.748802251335,-82.2616685658508,,,,,5,34005617790000,13.53127724679706
34005229790000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,WILLIE R. SNYDER # 11489,11489,CLINTON GROUP,27011.0,27.0,,40.746662244043,-82.2708881930008,,,,,5,34005617790000,14.260158649379711
34005229820000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,WALTER E. STITZLEIN # 11485,11485,CLINTON GROUP,27011.0,4.0,,40.8015828458529,-82.2823973942566,,,,,5,34005617790000,12.011802195465522
34005229850000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,CHARLES ROGER LISTON # 11484,11484,CLINTON GROUP,27047.0,21.0,,40.766787086272,-82.2903994042695,,,,,5,34005617790000,14.229860807403874
34005229890000,MOHICAN,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,W. K. OBRECHT # 11510,1,CLINTON GROUP,26755.0,31.0,,40.7324818929105,-82.2184703713747,,,,,5,34005617790000,12.760427903678105
34005229950000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,RUSSELL L. TWINNING # 11509,11509,CLINTON GROUP,27421.0,36.0,,40.7289717807699,-82.2366194849369,,,,,5,34005617790000,13.882791452004144
34005229960000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,H. B. AUSTIN & HELEN AUSTIN # B-13,B-13,,,22.0,,40.761344353789,-82.1535563651112,40.7614,-82.15343,2.0,200.0,5,34005617790000,8.019971466796543
34005229970000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,H. B. AUSTIN # B-12,B-12,,,22.0,,40.7611779366028,-82.1529868780627,40.76116,-82.15272,2.0,200.0,5,34005617790000,8.034727530595822
34005230100000,SULLIVAN,HISTORIC OWNER,6148885080,RINGLER A B 1-A,1-A,BEREA SANDSTONE,27302.0,,46,41.0328127789905,-82.2176269300963,,,,,5,34077202720000,15.509461094221534
34005230130000,SULLIVAN,FARKAS RICHARD,4197362620,RICHARD FARKAS # 20096,20096,CLINTON GROUP,27179.0,,22,41.0009594874484,-82.1973043011313,,,,,5,34077202720000,19.082808526328975
34005230830000,MOHICAN,Walpoles Oil and Gas LLC,+1 (740) 281-4315,ROBERT H. & NAOMI RIES # 1,1,BEREA SANDSTONE,27486.0,27.0,,40.7424907741079,-82.1576570246671,40.73688,-82.15916,2.0,200.0,5,34005617790000,10.138852239248758
34005230840000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,AUSTIN,B-14,BEREA SANDSTONE,27493.0,22.0,,40.7606659531428,-82.1534227357827,40.76065,-82.15307,2.0,200.0,5,34005617790000,8.094281253314769
34005230940000,MOHICAN,Walpoles Oil and Gas LLC,+1 (740) 281-4315,ROBERT H. & NAOMI RIES # 3-B,3-B,BEREA SANDSTONE,27632.0,27.0,,40.7413692024495,-82.1580272986458,40.73688,-82.15916,2.0,200.0,5,34005617790000,10.266027334277325
34005230950000,SULLIVAN,BENNER BRIAN K,4403242971,BARENSFELD JACK R.,JRB-1,BEREA SANDSTONE,28384.0,,64,41.0140111866995,-82.2411994473672,,,,,5,34077202720000,15.444260656895791
34005230990000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,H. B. AUSTIN # B-16,B-16,BEREA SANDSTONE,28187.0,22.0,,40.7612930797168,-82.1529393474238,40.76167,-82.15237,2.0,200.0,5,34005617790000,8.021663778995874
34005231000000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,H. B. AUSTIN # B-15,B-15,BEREA SANDSTONE,28804.0,22.0,,40.761136916652,-82.1521315585864,40.76105,-82.15202,2.0,200.0,5,34005613690000,8.034073101534785
34005231130000,MOHICAN,Walpoles Oil and Gas LLC,+1 (740) 281-4315,ROBERT H. & NAOMI RIES # 5-B,5-B,BEREA SANDSTONE,27936.0,34.0,,40.7395871973315,-82.1596892578219,40.73688,-82.15916,2.0,200.0,5,34005617790000,10.477770858991736
34005231490000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,MR. & MRS. H. S. AUSTIN # 17,17,BEREA SANDSTONE,28306.0,22.0,,40.7615011501019,-82.1536674519187,40.7619,-82.15305,2.0,200.0,5,34005617790000,8.003348769782582
34005231600000,SULLIVAN,HISTORIC OWNER,6148885080,HUMPHREY THOMAS A H-1,H-1,OHIO SHALE,28437.0,,68,41.0435795123415,-82.2344275546633,,,,,5,34077202720000,13.664522501719697
34005231820000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,ERNEST J. HOPKINS & MARY C. # G-1,G-1,BEREA SANDSTONE,28573.0,15.0,,40.7703497728236,-82.1588237488065,40.77037,-82.15755,1.0,100.0,5,34005617790000,7.07663448018109
34005207350000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,HISSEM D S 1,1,CLINTON SAND,19175.0,35.0,,40.7345418881123,-82.2471190347279,,,,,5,34005617790000,13.893558430234897
34005207380000,MOHICAN,HISTORIC OWNER,6148885080,CAMERON C & B 2,2,,19155.0,10.0,,40.784808705965,-82.1538020795137,,,,,5,34005617790000,5.425744359784159
34005207450000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,JARVIS ERMA     1,1,CLINTON SAND,19197.0,32.0,,40.7389222307987,-82.3054968315334,40.73896,-82.30545,0.0,0.0,5,34005617790000,17.04339232967136
34005207540000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,HISSEM D H 2,2,CLINTON SAND,19205.0,35.0,,40.7381119726865,-82.2448291727881,,,,,5,34005617790000,13.461930389357287
34005207680000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,JARVIS H  W 1,1,CLINTON SAND,19260.0,31.0,,40.7316622201268,-82.3359856794877,,,,,5,34005617790000,19.58697433916857
34005207790000,MOHICAN,HISTORIC OWNER,6148885080,MUSKINGUM WATERSHED CONSERVANCY 1,1,BEREA SANDSTONE,19234.0,15.0,,40.7840702234705,-82.1555934289588,,,,,5,34005617790000,5.527432203417701
34005207860000,MOHICAN,HISTORIC OWNER,6148885080,MUSKINGUN WATERSHED CONSERVANCY 2,2,BEREA SANDSTONE,19243.0,15.0,,40.7841585799791,-82.1548526940868,,,,,5,34005617790000,5.50886471627363
34005207900000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,GEREN WILLIAM L 1,1,CLINTON SAND,19302.0,28.0,,40.7484323560824,-82.2879375404295,,,,,5,34005617790000,15.226879596021007
34005207910000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BARTLEY PAUL 1,1,CLINTON SAND,19309.0,31.0,,40.7377922918138,-82.3241961216312,,,,,5,34005617790000,18.382377441623998
34005207920000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BAKER ET AL JOHN W 2,2,CLINTON SAND,19295.0,31.0,,40.7309421584916,-82.3259860506575,,,,,5,34005617790000,18.953364550148464
34005208050000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MCCLURE WM S 2,2,CLINTON SAND,19302.0,33.0,,40.7380721786811,-82.297957114527,40.73813,-82.29782,0.0,0.0,5,34005617790000,16.607756927094115
34005208060000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,FEIGHTNER WAHNETA     1,1,CLINTON SAND,19319.0,29.0,,40.7424823188538,-82.3084067295398,40.74236,-82.30836,0.0,0.0,5,34005617790000,16.998925113367125
34005208070000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BAKER CLARENCE F 2,2,CLINTON GROUP,19351.0,28.0,,40.7407521626009,-82.2816077469908,,,,,5,34005617790000,15.370455329284633
34005208080000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,KLINE DONALD 2-9137,2-9137,CLINTON SAND,19344.0,32.0,,40.7356721825508,-82.3099366560557,40.73566,-82.30983,0.0,0.0,5,34005617790000,17.560769255119958
34005208090000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MCCLURE RALPH E & HARRY L 3,3,CLINTON SAND,19329.0,33.0,,40.7390721784963,-82.2931972985684,40.73912,-82.29312,0.0,0.0,5,34005617790000,16.228863020958453
34005208180000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,SEITZ CHAS W 1,1,,19344.0,29.0,,40.7415222689836,-82.3017469816834,,,,,5,34005617790000,16.616463506901322
34005208270000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,YOUNG EDWIN A 1,1,CLINTON SAND,19357.0,28.0,,40.7472423695908,-82.2969771842556,,,,,5,34005617790000,15.910669490453612
34005208400000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,KNEPPER HOMER L 1,1,CLINTON SAND,19401.0,29.0,,40.7415623137877,-82.3116166047507,,,,,5,34005617790000,17.27737534171819
34005208410000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,LONG DONALD M 2,2,CLINTON SAND,19395.0,32.0,,40.7388522702235,-82.3145564878412,40.7389,-82.31444,0.0,0.0,5,34005617790000,17.655509048895155
34005219220000,MOHICAN,GEOPETRO LLC,+1 (614) 543-0312,CLAYTON M HINES,1,CLINTON SAND,22560.0,2.0,,40.8094181044871,-82.1347079973741,,,1.0,100.0,5,34005613690000,2.6547064808231933
34005219230000,MOHICAN,Eco Power Crypto LLC,832-954-9711,BRENSTUHL RICHARD (MONG LLOYD R)     1-10293,1,CLINTON SAND,22516.0,29.0,,40.7502423798453,-82.1966294189325,40.75023,-82.19645,1.0,100.0,5,34005617790000,10.168066936470524
34005220510000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,HINDENLANG GERTRUDE 1,1,CLINTON SAND,22871.0,18.0,,40.7834441963891,-82.3366078114406,,,,,5,34005617790000,16.976865547410775
34005220520000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,FOX CLEO A 1,1,CLINTON SAND,22874.0,5.0,,40.8113229941515,-82.2986366959518,,,,,5,34005617790000,13.079141140373014
34005220550000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BARD ALBERT H 2,2,CLINTON SAND,22880.0,19.0,,40.7685926891158,-82.3194561863335,,,,,5,34005617790000,16.279624320229818
34005220560000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BARTLEY TL 2-10406,2,,22858.0,19.0,,40.7581025907667,-82.3181863086084,,,,,5,34005617790000,16.735534815774013
34005220580000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,COPELAND VERA M 2-10410,2,,22889.0,21.0,,40.7608825205465,-82.2954871752267,,,,,5,34005617790000,14.941092595216098
34005220660000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,AUSTIN,1,BEREA SANDSTONE,22872.0,22.0,,40.7653464667827,-82.149943429262,40.76517,-82.14977,2.0,200.0,5,34005613690000,7.548296835777717
34005220710000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,DAILEY JOYCE L 3-10402,3,,22907.0,7.0,,40.792132937812,-82.3300156132425,,,,,5,34005617790000,16.152921659315748
34005220780000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,EARICK PAUL J 4-10403,4,,22914.0,7.0,,40.7939929074493,-82.3175960825188,,,,,5,34005617790000,15.092035031765667
34005220790000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,LONG EULA M 5,5,CLINTON SAND,22977.0,20.0,,40.7661725872293,-82.2997269724193,,,,,5,34005617790000,14.940469117412238
34005220830000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,SHERIFF CLARENCE E 2,2,CLINTON SAND,22894.0,19.0,,40.7636926596458,-82.3228660872684,,,,,5,34005617790000,16.782126232321925
34005220870000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,AUSTIN HB 2,2,BEREA SANDSTONE,22910.0,22.0,,40.7647744157115,-82.1504807359417,40.76471,-82.15014,2.0,200.0,5,34005613690000,7.6163464143906925
34005220880000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,AUSTIN HB 3,3,,22917.0,22.0,,40.76495542579,-82.1495303369364,40.76479,-82.14925,2.0,200.0,5,34005613690000,7.588043240047917
34005220960000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,HARLAN DAN R 4-10431,4,CLINTON SAND,22964.0,30.0,,40.7543426175968,-82.3324857760046,,,,,5,34005617790000,17.98922014287245
34005221140000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,AUSTIN,4,BEREA SANDSTONE,22981.0,22.0,,40.7644404549207,-82.1489843341393,,,2.0,200.0,5,34005613690000,7.640674242004233
34005221420000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,H. B. AUSTIN # 5,5,BEREA SANDSTONE,23138.0,22.0,,40.7651424816767,-82.1487640140936,40.76504,-82.14839,2.0,200.0,5,34005613690000,7.561247913997634
34005221730000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,H. B. AUSTIN     9,9,BEREA SANDSTONE,23090.0,22.0,,40.7658585360944,-82.1495400043466,40.76574,-82.14951,2.0,200.0,5,34005613690000,7.488197297435163
34005221740000,SULLIVAN,HISTORIC OWNER,6148885080,RINGLER J N 1,1,BEREA SANDSTONE,23247.0,,46,41.0335587572875,-82.2151480507344,,,,,5,34077202720000,15.627463377928622
34005221950000,MOHICAN,HISTORIC OWNER,6148885080,STEWART R W SR & STEWART R W JR 2,2,BEREA SANDSTONE,23306.0,23.0,,40.7693769363065,-82.1413549139353,,,,,5,34005613690000,7.059760748312033
34005221970000,SULLIVAN,HISTORIC OWNER,6148885080,RINGLER JOHN 2,2,BEREA SANDSTONE,23295.0,,46,41.0342632641877,-82.2147789105328,,,,,5,34077202720000,15.60655071005185
34005221990000,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MOODY THERMAN F 1-10506,1,CLINTON SAND,23348.0,4.0,,40.8048929214139,-82.2947368924654,,,,,5,34005617790000,12.913135114144895
34005222720000,MOHICAN,HARLEY DRILLING & PRODUCING LTD,+1 (330) 948-1054,H. B. AUSTIN # 11B,B-11,BEREA SANDSTONE,,22.0,,40.7638449894169,-82.1472546875952,40.76429,-82.1496,2.0,200.0,5,34005613690000,7.694727962446329
34005207050000,PERRY,HISTORIC OWNER,6148885080,CUNNINGHAM ED AND MAMIE 1,1,,19135.0,33.0,,40.7281029840457,-82.177943549721,,,,,5,34005617790000,11.99731061482843
34005207080000,PERRY,FAWN RESOURCES LLC,8104331150,GARN GEORGE     13,13,,19106.0,26.0,,40.8330250394698,-82.1410139449866,,,2.0,420.0,5,34005613690000,0.035183916691694635
34005207110000,PERRY,FAWN RESOURCES LLC,8104331150,GARN GEORGE     14,14,,19112.0,26.0,,40.8331051460881,-82.1402979839778,,,2.0,420.0,5,34005613690000,0.04011658147256539
